key,value_left
381,0.6967371653641506
382,0.628942846779884
383,0.877472013527053
384,0.7350710438038858
385,0.8034809303848486
386,0.2820345725713065
387,0.17743954377972282
388,0.7506147516408583
389,0.806834739267264
390,0.9905051420006733
391,0.4126176769114265
392,0.37201808579278317
393,0.7764129607419968
394,0.34080354025301784
395,0.9307573256035647
396,0.8584127518430118
397,0.42899402737501835
398,0.7508710677914974
399,0.7545428740846823
400,0.10312386883593261
401,0.9025529066795667
402,0.5052523724478571
403,0.8264574661077416
404,0.32004960103061175
405,0.8955232284962005
406,0.3892016787341631
407,0.01083765148029836
408,0.9053819764192637
409,0.09128667678613356
410,0.31931363759041487
411,0.9500619670508049
412,0.9506071469375561
413,0.5734378881232861
414,0.6318372121697993
415,0.44844552197831977
416,0.29321077169806453
417,0.32866454536991596
418,0.6725184560770384
419,0.75237452943768
420,0.7915790437258485
421,0.7896181427945539
422,0.09120610304869037
423,0.49442030470258147
424,0.057558760016644284
425,0.5495288823237355
426,0.441530501373377
427,0.8877041827582998
428,0.3509150125520787
429,0.11706701642760586
430,0.14299168205283586
431,0.7615106317174722
432,0.6182180633162611
433,0.10112267612279024
434,0.08410680611499743
435,0.70096913145912
436,0.07276300636419353
437,0.8218600592903562
438,0.7062422271564962
439,0.08134878064189976
440,0.08483771408519192
441,0.9866395785011755
442,0.3742707957561203
443,0.3706421470668909
444,0.8127995672575026
445,0.9472485773838587
446,0.9860010638228709
447,0.7533781852589416
448,0.37625958553091576
449,0.08350071669866876
450,0.7771469159274368
451,0.558404249735805
452,0.4242220092469763
453,0.906354385094736
454,0.11119748230615134
455,0.49262510429085915
456,0.011353644767419069
457,0.46866064199412627
458,0.05630327568183735
459,0.11881791626807192
460,0.11752624677710488
461,0.6492103021160636
462,0.7460448792654233
463,0.5833687650971596
464,0.9621725484745419
465,0.37487057952370406
466,0.28571208628186073
467,0.8685991281894603
468,0.22359583851945264
469,0.9632225394406113
470,0.012154474689816341
471,0.969878826707639
472,0.04315991195057611
473,0.8911431136980711
474,0.5277011090862999
475,0.9929647961193003
476,0.07379656473539886
477,0.5538542844013208
478,0.969302535619099
479,0.5230978441701488
480,0.6293986381352625
481,0.6957486889846172
482,0.45454106476777323
483,0.6275580800840634
484,0.5843143119231002
485,0.901158010490989
486,0.04544638034145787
487,0.2809631895922303
488,0.9504114840765587
489,0.8902637838909163
490,0.45565675278571294
491,0.6201325978015367
492,0.2773811829811327
493,0.1881211597237613
494,0.46369840493998216
495,0.3533522280260528
496,0.5836561118508721
497,0.07773463696498484
498,0.9743948076661665
499,0.9862107444796029
500,0.6981617140197451
501,0.5360963663441204
502,0.30952761628632774
503,0.8137950197069487
504,0.6847311725538793
505,0.1626169393448913
506,0.9109271844938425
507,0.822537242923169
508,0.949799913291924
509,0.72571950838836
510,0.6134151959357899
511,0.4182430362906189
512,0.9327284833540133
513,0.8660638895004084
514,0.04521867010618941
515,0.026366974497252005
516,0.3764633668780496
517,0.8105533307818329
518,0.9872761293149445
519,0.15041689110352818
520,0.5941307153521351
521,0.3808908566310215
522,0.9699143978146032
523,0.8421189231357087
524,0.8383287047111379
525,0.4686931597949703
526,0.4148195023376652
527,0.27340707193070624
528,0.056375496650927115
529,0.8647223762550532
530,0.8129010091300776
531,0.9997176732861306
532,0.9966368370739054
533,0.5554317056026274
534,0.7689874151805105
535,0.944765729882428
536,0.8496473906774115
537,0.24734810174319766
538,0.4505441353100935
539,0.12915941515149498
540,0.9540510272587224
541,0.60617463445088
542,0.22864280550346272
543,0.6717006844058567
544,0.6181282404578958
545,0.3581627180328405
546,0.11355759219962902
547,0.6715731955927996
548,0.5203077009037933
549,0.7723183917356393
550,0.5201635011119934
551,0.8521815003185401
552,0.5519068387744855
553,0.5609379715353863
554,0.876653602658345
555,0.40348286621239704
556,0.13401522845064073
557,0.028782676313338973
558,0.755137255673619
559,0.6203095513534647
560,0.7040797680992236
561,0.21296416150891073
562,0.13637147558676976
563,0.014544665667881929
564,0.350587558806597
565,0.5899176868546331
566,0.3922440450997323
567,0.43747492202372906
568,0.9041586944937484
569,0.34825546702330035
570,0.5139894891598108
571,0.7836530127411431
572,0.39654278232127016
573,0.6220867002278735
574,0.8623637087467452
575,0.9495206236576421
576,0.14707348092903794
577,0.9265876251614944
578,0.4921162930795382
579,0.25824438829895835
580,0.4591357562382613
581,0.980032575285477
582,0.4926180939928696
583,0.3287516102875082
584,0.6334008543167258
585,0.24014561877819307
586,0.07586332810866392
587,0.12887972191064923
588,0.12804583895777244
589,0.15190269351229435
590,0.13882717264941014
591,0.6408747448032146
592,0.18188008439914483
593,0.3456672833238632
594,0.8967884099060118
595,0.47396164026287235
596,0.6675577385210272
597,0.17231987120162984
598,0.19228901880867078
599,0.04086861626647886
600,0.16893506307216455
601,0.2785903390319586
602,0.17701048427674682
603,0.08870253375705561
604,0.12063587110060081
605,0.46077876803272577
606,0.2063337184057925
607,0.36426986104807546
608,0.5034172708548569
609,0.6903948286293653
610,0.039312139841098936
611,0.7994103989090426
612,0.6279003894909078
613,0.08175903194887191
614,0.8735786241067772
615,0.9208724005318132
616,0.06107795985486375
617,0.2768776481472037
618,0.8062012797930613
619,0.7482596903836584
620,0.18452101935637732
621,0.2093493233367103
622,0.370472102791382
623,0.4845229851910213
624,0.618254771530296
625,0.3689136395697724
626,0.4625347161331479
627,0.7474709381337565
628,0.0366832028905979
629,0.25243694434402075
630,0.7133495858845524
631,0.8952068376871993
632,0.5116774421156661
633,0.5321134852653157
634,0.10717201133977605
635,0.44741236682345464
636,0.5326172664550232
637,0.24247050363472966
638,0.26924323094938096
639,0.37728416310462265
640,0.02007119777772637
641,0.3220791655831783
642,0.21144800699654465
643,0.32749735217791465
644,0.11976213181925122
645,0.890527280739895
646,0.5935924535540487
647,0.6791023191444896
648,0.7891712386073383
649,0.4984421989290573
650,0.08692028808742369
651,0.5371065418185478
652,0.5868411180208791
653,0.74543947418433
654,0.4316595462296794
655,0.12758030279556376
656,0.28377590579872447
657,0.3630822963986351
658,0.6459172413316012
659,0.5707783046689119
660,0.35609672589784624
661,0.9865152487929797
662,0.6057748193568872
663,0.23722679173599448
664,0.10178247262040374
665,0.15285913918433203
666,0.24595772838450813
667,0.16068137325955567
668,0.18656702405130576
669,0.2850951686938471
670,0.17337359529475482
671,0.8967654246264252
672,0.08023374566164221
673,0.5245113895702547
674,0.4103968269896615
675,0.9823786169086064
676,0.11203890216805235
677,0.39785559904574164
678,0.9694704332753689
679,0.8655071258939803
680,0.8170720709492799
681,0.25790282704493983
682,0.17088758739006582
683,0.668643219924431
684,0.9293759891275858
685,0.5567628930139298
686,0.5716126894698998
687,0.2799790936602842
688,0.7694929331919369
689,0.18704374855752337
690,0.3236792364042437
691,0.4254364386164168
692,0.507610378684455
693,0.24240973241508024
694,0.11483682473920354
695,0.6106200424416326
696,0.28863055324025577
697,0.5812382214226123
698,0.1543627152742023
699,0.4811401018548175
700,0.5325894325515859
701,0.05182353682242691
702,0.3366042781939206
703,0.13441467693897424
704,0.06337497047276774
705,0.9899602323899452
706,0.32235384497472297
707,0.8098744458546349
708,0.25464065476376385
709,0.6815027222239293
710,0.7602278598896866
711,0.5956387406078443
712,0.47157618855015837
713,0.41184091414726853
714,0.3488682665429953
715,0.9295291442478258
716,0.8306194077877291
717,0.9650269106665126
718,0.12429722348554473
719,0.7308674752036443
720,0.9383404568210378
721,0.18123306616566015
722,0.0664962673667775
723,0.741120649290059
724,0.5744731131799119
725,0.8418287767582721
726,0.1397723766262895
727,0.7952673118598902
728,0.20162732004774453
729,0.1636559428657045
730,0.16426579793099294
731,0.8145747202313821
732,0.6651972206962001
733,0.5230654247691193
734,0.3588304841235025
735,0.8772005408131083
736,0.3924451074226354
737,0.8165994394715771
738,0.4391349085702184
739,0.3769444294249076
740,0.46267978566960644
741,0.3013778741641421
742,0.7476093801762511
743,0.5027203900924792
744,0.2322126951468173
745,0.8995745732745685
746,0.3838912213732114
747,0.5435528611139886
748,0.9064721109645469
749,0.6242379959139921
750,0.11689804070836407
751,0.9398321236134751
752,0.6277080530714179
753,0.3349056146570861
754,0.13927207266338726
755,0.794025189270296
756,0.6200727559285135
757,0.5334610919763215
758,0.8938925830509576
759,0.7885972112245307
760,0.15167487973275118
761,0.31172206779554823
762,0.24848913981446574
763,0.743946292572677
764,0.03353243473577938
765,0.5698896848713165
766,0.7624586857406905
767,0.8767656367617495
768,0.34208174871590746
769,0.8212573046720129
770,0.11063173695520723
771,0.8464522917345182
772,0.12748866233198242
773,0.39728729056036727
774,0.7972953657795536
775,0.14991742734877378
776,0.22925139523264149
777,0.7222525683930663
778,0.7200365365460744
779,0.6411476328852973
780,0.6939484444671
781,0.5427244433475962
782,0.25179905890695276
783,0.34569599350391944
784,0.18159771680142567
785,0.9084505613336283
786,0.5833917947661205
787,0.4008514167636399
788,0.4620058036441327
789,0.9472833396118153
790,0.1533514031160802
791,0.5862298320167972
792,0.505888678884466
793,0.6114542354346478
794,0.01811018382084051
795,0.8721239089441515
796,0.9321182824836124
797,0.5651331835892089
798,0.6966508238768923
799,0.9224993811772957
800,0.7072386343133986
801,0.15253904291426135
802,0.5762883601668132
803,0.6067150463828559
804,0.424130671302386
805,0.7364442356247228
806,0.9343670147690148
807,0.9255685129067763
808,0.4508393714041321
809,0.11323804584075525
810,0.9848411989623346
811,0.8388980864459341
812,0.12466268120326685
813,0.9208418826173723
814,0.8698963620621283
815,0.5188380571260721
816,0.5912754357449292
817,0.39900270387013026
818,0.05476163882203133
819,0.3351972416459009
820,0.8028534485980114
821,0.004632023004602859
822,0.3334991716911442
823,0.3981686935909433
824,0.5373956029379229
825,0.9198556164127605
826,0.34634599436596125
827,0.3469532018962277
828,0.7375012481097484
829,0.45221794088980716
830,0.22460482293998196
831,0.4524395161326934
832,0.14085702037979986
833,0.1763869865062233
834,0.49836777273947974
835,0.4189254495045479
836,0.9148459010681
837,0.3623938991166331
838,0.5805883502780435
839,0.6322642879195304
840,0.013094456588333636
841,0.6635373720167106
842,0.17803596686975143
843,0.9610703174694551
844,0.14866272775311296
845,0.41462412372702373
846,0.08534966807864386
847,0.9968742518459474
848,0.5021950103312426
849,0.5953850173200438
850,0.06707647738842748
851,0.7499604703991778
852,0.20990559309558576
853,0.8980542894407137
854,0.20513964048200717
855,0.19068772066366657
856,0.03654966784809488
857,0.47206694510999925
858,0.5648411332626164
859,0.06570863942835237
860,0.7755276166950106
861,0.4532888347480276
862,0.52439026932758
863,0.44076274693822814
864,0.400763060875326
865,0.5596403313082179
866,0.1552402459307125
867,0.18192813049527112
868,0.8617856210135173
869,0.9461154621336327
870,0.37330931627975295
871,0.27074467314355377
872,0.6439995432390158
873,0.4087341710980964
874,0.02538635566034486
875,0.15615259736619036
876,0.7159722288473975
877,0.6589239419101514
878,0.02709599250348349
879,0.22197216193294944
880,0.2310747965880714
881,0.6718927435987284
882,0.019710537754364155
883,0.10410858198457384
884,0.7999160853731894
885,0.1785446620543336
886,0.6527461078518747
887,0.23818278104672652
888,0.09944139275934516
889,0.24317219099945409
890,0.7222669318556592
891,0.8556964681062857
892,0.8302198645669916
893,0.3971835296184548
894,0.6680851365706462
895,0.20498429541582097
896,0.29314773026101326
897,0.8963358185211198
898,0.013001923510736035
899,0.08550853085446808
900,0.20788625514602732
901,0.026532203873819715
902,0.18143543508979731
903,0.5830415609696922
904,0.42142455059249795
905,0.8926717110769748
906,0.8174435617384409
907,0.34181735169787597
908,0.2594234334312925
909,0.3796924081672669
910,0.5902949425148077
911,0.26806364082287626
912,0.624148907849134
913,0.4094116521912404
914,0.5520471808519802
915,0.4361265291353167
916,0.29446575954191767
917,0.9484533069621567
918,0.7636057941597608
919,0.14011317576645255
920,0.8684679758979128
921,0.48743119824951364
922,0.8945522268940914
923,0.7998552559473152
924,0.42521350446923345
925,0.022469308320117398
926,0.2686773593849461
927,0.5416342146608669
928,0.6334782198261473
929,0.2578876854332023
930,0.13935607407282413
931,0.8349302367992991
932,0.9844021807035521
933,0.5256901823026858
934,0.1716792858483035
935,0.27230732651936895
936,0.018390676547466733
937,0.914298806560499
938,0.11775108289014113
939,0.5765164755142536
940,0.274055220687206
941,0.5541780025157934
942,0.6514203883518642
943,0.8297418037072016
944,0.2064212717606032
945,0.010995828658480478
946,0.13688563006880727
947,0.9000186418481051
948,0.8738900775625152
949,0.5974131021703083
950,0.6005168604336534
951,0.6650366745462555
952,0.1753712786234496
953,0.9144119459249598
954,0.4187705248920731
955,0.38313852824949746
956,0.5189177052828375
957,0.046965966775055046
958,0.1662833687560794
959,0.7380336164263704
960,0.08279866792512647
961,0.6031521094663882
962,0.24534910968132095
963,0.38929561404197655
964,0.28869373677069987
965,0.35567271646494913
966,0.7190459051842455
967,0.297121715623175
968,0.5664046402968972
969,0.47605040219909966
970,0.6636711653626481
971,0.936829739324758
972,0.7325720972102503
973,0.21494037859075676
974,0.031183135061284672
975,0.2622640442998251
976,0.5950779307002548
977,0.05142581348425035
978,0.49636624720123634
979,0.5968428489168892
980,0.3342438908169608
981,0.7709122037458219
982,0.1065982531337718
983,0.07513778173580876
984,0.7281887562036033
985,0.49549131620619846
986,0.688402396427736
987,0.4348273386037462
988,0.2464020332391068
989,0.8191023176741997
990,0.7994158789689793
991,0.6946964708544268
992,0.2721451372299627
993,0.5902306668690871
994,0.3609738969400268
995,0.09158207332663415
996,0.9173135754622428
997,0.1368186309189614
998,0.9502373538208024
999,0.44600577295795574
